Latitude,Longitude,TempC,PressurehPa,HumidityPct,WindSpeedMS,WindDirDeg,U,V
12.8820271462076,79.9000646638076,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8852012224638,79.9000646638076,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.88837529872,79.9000646638076,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8915493749762,79.9000646638076,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8947234512324,79.9000646638076,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8978975274885,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9010716037447,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9042456800009,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9074197562571,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9105938325133,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9137679087695,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9169419850256,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9201160612818,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.923290137538,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9264642137942,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9296382900504,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9328123663066,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9359864425627,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9391605188189,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9423345950751,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9455086713313,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9486827475875,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9518568238437,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9550309000998,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.958204976356,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9613790526122,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9645531288684,79.9000646638076,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9677272051246,79.9000646638076,27.34,1014,67,1.38,350,1.35903469915685,-0.239634485180364
12.9709012813808,79.9000646638076,27.34,1014,67,1.38,350,1.35903469915685,-0.239634485180364
12.974075357637,79.9000646638076,27.34,1014,67,1.38,350,1.35903469915685,-0.239634485180364
12.9772494338931,79.9000646638076,27.34,1014,67,1.38,350,1.35903469915685,-0.239634485180364
12.9804235101493,79.9000646638076,27.34,1014,67,1.38,350,1.35903469915685,-0.239634485180364
12.9835975864055,79.9000646638076,27.34,1014,67,1.38,350,1.35903469915685,-0.239634485180364
